time_ms,band0,band1,band2,band3,band4,band5,band6,band7,total
237,0.063431,0.0630307,0.062006,0.060393,0.0581344,0.0523998,0.0359409,0.0101047,0.40544
238,0.0534508,0.0531126,0.0522466,0.0508836,0.0489752,0.0441309,0.0302376,0.00847438,0.341512
239,0.0465501,0.0462542,0.0454967,0.0443046,0.0426357,0.0384009,0.0262694,0.00732671,0.297238
240,0.0444962,0.0442121,0.0434848,0.0423403,0.0407384,0.0366749,0.0250478,0.00695168,0.283946
241,0.045804,0.0455102,0.0447582,0.043575,0.0419191,0.0377202,0.0257196,0.00710293,0.292109
242,0.0436039,0.0433233,0.0426052,0.0414753,0.0398942,0.0358861,0.0244404,0.00672583,0.277954
243,0.0315967,0.0313925,0.0308698,0.0300476,0.0288972,0.0259818,0.0176663,0.00483794,0.20129
244,0.0534387,0.0530919,0.0522042,0.0508079,0.0488545,0.0439062,0.0298074,0.00812446,0.340235
245,0.046612,0.0463082,0.0455306,0.0443076,0.0425969,0.0382649,0.0259363,0.00703557,0.296592
246,0.0443947,0.0441043,0.0433612,0.0421924,0.0405579,0.0364198,0.0246539,0.00666176,0.282346
247,0.0413262,0.0410548,0.0403602,0.0392679,0.0377404,0.0338748,0.0228957,0.00615808,0.262678
248,0.0290368,0.0288452,0.028355,0.0275841,0.0265064,0.0237798,0.0160453,0.00429361,0.184446
249,0.020536,0.0204,0.020052,0.0195047,0.0187397,0.016805,0.0113225,0.00301648,0.130377
250,0.0204535,0.0203176,0.0199698,0.0194231,0.0186589,0.0167268,0.0112563,0.00298808,0.129794
251,0.0545621,0.0541978,0.0532659,0.0518009,0.0497535,0.0445791,0.0299467,0.00790776,0.346014
252,0.0214882,0.0213442,0.0209759,0.0203969,0.0195879,0.0175439,0.0117692,0.00309505,0.136201
253,0.0263978,0.0262203,0.0257662,0.0250524,0.0240551,0.0215361,0.014427,0.00377802,0.167233
254,0.0277338,0.0275464,0.0270671,0.0263138,0.0252615,0.0226047,0.015116,0.00393746,0.175581
255,0.0220964,0.0219466,0.0215635,0.0209614,0.0201204,0.0179977,0.01202,0.00311907,0.139825
256,0.0481914,0.0478633,0.047024,0.0457051,0.0438633,0.0392163,0.0261457,0.00674961,0.304759
257,0.0374273,0.0371715,0.036517,0.0354886,0.0340527,0.0304311,0.0202563,0.0052044,0.236549
258,0.0295491,0.0293465,0.0288283,0.0280142,0.0268775,0.0240113,0.015965,0.00408815,0.18668
259,0.0227133,0.022557,0.0221573,0.0215293,0.0206527,0.0184429,0.0122456,0.00312275,0.143421
260,0.0173035,0.017184,0.0168782,0.0163979,0.0157276,0.0140383,0.00930619,0.00236189,0.109198
261,0.0247518,0.02458,0.0241407,0.0234506,0.0224875,0.0200616,0.013275,0.00335093,0.156098
262,0.018187,0.0180603,0.0177363,0.0172275,0.0165176,0.0147298,0.00973335,0.00244681,0.114639
263,0.0107935,0.0107181,0.0105251,0.010222,0.00979908,0.00873461,0.00576282,0.00144201,0.0679971
264,0.0108029,0.0107271,0.0105332,0.0102288,0.00980423,0.00873573,0.00575561,0.00143432,0.0680219
265,0.0475258,0.0471913,0.046336,0.044993,0.0431198,0.0384072,0.0252746,0.00627612,0.299124
266,0.0115918,0.0115098,0.0113004,0.0109714,0.0105128,0.00935925,0.00614864,0.00151917,0.0729132
267,0.00931153,0.00924545,0.0090765,0.00881127,0.00844145,0.00751174,0.004927,0.00121155,0.0585365
268,0.0279087,0.0277097,0.0272011,0.0264027,0.0252896,0.0224926,0.0147263,0.0036018,0.175332
269,0.0120051,0.0119192,0.0116997,0.0113551,0.0108748,0.00966829,0.00632144,0.00153991,0.0753835
270,0.00927544,0.00920887,0.00903871,0.00877164,0.00839941,0.00746459,0.004874,0.00118256,0.0582152
271,0.0160754,0.0159597,0.0156638,0.0151995,0.0145525,0.0129281,0.00843049,0.00203766,0.100847
272,0.0239333,0.0237603,0.023318,0.0226239,0.0216568,0.0192297,0.0125182,0.00301021,0.15005
273,0.0147809,0.0146736,0.0143995,0.0139693,0.01337,0.0118665,0.00771328,0.00184658,0.0926196
274,0.0189576,0.0188195,0.0184666,0.0179129,0.0171416,0.0152073,0.00986965,0.00235215,0.118727
275,0.00949552,0.00942612,0.00924874,0.00897048,0.00858292,0.00761124,0.00493275,0.00117066,0.0594384
276,0.0126457,0.0125529,0.0123157,0.0119437,0.0114256,0.0101271,0.00655216,0.00154723,0.07911
277,0.0194959,0.0193523,0.0189853,0.0184096,0.0176081,0.0156001,0.0100775,0.00236884,0.121898
278,0.00634087,0.00629403,0.00617433,0.0059866,0.00572524,0.00507061,0.00327173,0.000766412,0.0396298
279,0.0116888,0.0116021,0.0113807,0.0110335,0.0105502,0.00934,0.00601789,0.00140379,0.0730169
280,0.0258633,0.0256707,0.0251788,0.0244074,0.0233338,0.0206466,0.0132792,0.00308145,0.161461
281,0.0067795,0.00672888,0.00659957,0.0063968,0.00611464,0.0054086,0.0034745,0.000803437,0.0423059
282,0.0107156,0.0106353,0.0104302,0.0101086,0.00966105,0.00854167,0.00547866,0.00126109,0.0668322
283,0.00831922,0.00825665,0.00809682,0.00784626,0.00749768,0.00662605,0.00424354,0.000972443,0.0518587
284,0.00691772,0.00686552,0.00673218,0.00652316,0.00623241,0.00550562,0.00352101,0.000803531,0.0431011
285,0.00752474,0.00746771,0.00732204,0.00709372,0.00677619,0.00598276,0.00381906,0.000866809,0.046853
286,0.00915314,0.00908361,0.00890601,0.00862767,0.00824059,0.00727363,0.00463852,0.00104977,0.0569729
287,0.00504456,0.0050061,0.00490788,0.00475395,0.00453992,0.00400543,0.00255045,0.000574634,0.0313829
288,0.00762322,0.00756487,0.00741585,0.00718233,0.0068577,0.00604731,0.00384397,0.000861704,0.047397
289,0.00601426,0.00596808,0.00585015,0.00566535,0.00540849,0.00476748,0.00302633,0.000675716,0.0373759
290,0.00664055,0.00658937,0.00645868,0.00625393,0.00596936,0.00525945,0.00333333,0.000740814,0.0412455
291,0.00520062,0.00516044,0.00505783,0.00489707,0.00467368,0.00411653,0.00260608,0.000577309,0.0322896
292,0.0954021,0.094662,0.0927722,0.0898119,0.0856988,0.0754446,0.0476792,0.0105085,0.591979
293,0.0048665,0.00482863,0.00473192,0.00458044,0.00437,0.00384553,0.00242685,0.000532669,0.0301825
294,0.00686391,0.00681029,0.00667338,0.00645896,0.00616113,0.00541913,0.00341434,0.000745842,0.042547
295,0.0043125,0.00427871,0.00419244,0.00405733,0.00386968,0.00340232,0.00214079,0.00046583,0.0267196
296,0.00401368,0.00398212,0.00390156,0.00377539,0.00360019,0.00316399,0.00198782,0.000430636,0.0248554
297,0.00715942,0.0071029,0.00695863,0.00673273,0.00641909,0.00563852,0.00353635,0.000762249,0.0443099
