time_ms,band0,band1,band2,band3,band4,band5,band6,band7,total
117,1.27879,1.2748,1.19289,0.985642,0.758213,0.560502,0.463225,0.235364,6.74943
118,1.69517,1.68984,1.63912,1.50943,1.3426,1.14739,0.946638,0.47824,10.4484
119,1.42118,1.41667,1.34247,1.15121,0.928232,0.716454,0.590124,0.296493,7.86283
120,1.6209,1.6157,1.55776,1.40858,1.22196,1.0172,0.836158,0.4173,9.69555
121,1.27138,1.26728,1.1816,0.962174,0.717921,0.506644,0.41608,0.207002,6.53009
122,0,0,0,0,0,0,0,0,0
123,0.781288,0.778725,0.746746,0.663916,0.561792,0.454489,0.372018,0.183059,4.54203
124,0,0,0,0,0,0,0,0,0
125,0.790613,0.787965,0.756691,0.67594,0.575777,0.468774,0.382132,0.18548,4.62337
126,2.35289,2.34498,2.25036,2.00734,1.70919,1.39356,1.13507,0.549452,13.7428
127,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0
129,0.761223,0.758605,0.724581,0.636714,0.529852,0.420315,0.340817,0.162546,4.33465
130,1.37,1.36524,1.28606,1.08337,0.850465,0.634483,0.513266,0.242894,7.34578
131,0.762301,0.759628,0.72558,0.637834,0.531109,0.421365,0.340302,0.160167,4.33828
132,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0
134,0.667177,0.664789,0.623271,0.516806,0.395037,0.284307,0.228607,0.106054,3.48605
135,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0
137,0.94311,0.939669,0.923602,0.887921,0.839323,0.761752,0.610018,0.279224,6.18462
138,0.641964,0.639592,0.596504,0.487177,0.365428,0.258656,0.206566,0.0937047,3.28959
139,0,0,0,0,0,0,0,0,0
140,2.21711,2.20881,2.10124,1.82757,1.50303,1.17789,0.937998,0.421545,12.3952
141,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0
143,1.25923,1.25443,1.1671,0.947275,0.705714,0.496529,0.393683,0.174421,6.39838
144,1.45619,1.4506,1.37659,1.18839,0.96647,0.747157,0.591821,0.261373,8.0386
145,0,0,0,0,0,0,0,0,0
146,0.834188,0.830935,0.802683,0.731882,0.64179,0.536105,0.422997,0.184459,4.98504
147,0,0,0,0,0,0,0,0,0
148,1.82611,1.81889,1.77854,1.68451,1.55895,1.37896,1.08454,0.468037,11.5985
149,1.88655,1.87907,1.75807,1.46652,1.16345,0.901394,0.708594,0.305313,10.069
150,0.910829,0.907188,0.886671,0.838775,0.77492,0.683886,0.536466,0.229557,5.76829
151,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0
153,2.25321,2.24402,2.07081,1.65726,1.24008,0.899178,0.702086,0.29595,11.3626
154,0.215014,0.21413,0.169214,0.0786391,0.0209199,0.00187731,0.00146267,0.000612285,0.701869
155,0.607524,0.605013,0.55939,0.44545,0.322234,0.21831,0.169892,0.0708489,2.99866
156,0,0,0,0,0,0,0,0,0
157,2.45465,2.44438,2.35843,2.1512,1.90094,1.60979,1.24908,0.515962,14.6844
158,0.635148,0.632471,0.588205,0.477131,0.354298,0.246645,0.191025,0.0784401,3.20336
159,1.47193,1.46569,1.39284,1.21133,0.999169,0.784712,0.606751,0.247826,8.18025
160,0.897183,0.893363,0.870792,0.817656,0.747469,0.65055,0.50259,0.204725,5.58433
